episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
40,1.0,-0.4041104557205114,-4.263146056081211,0.10578164150253902,30.0,1.8666666666666665,13,0.0,False,True,0.20339332214226966,0,68.6832042317529,697.534,prepare,0.0
40,2.0,-0.40360428513511765,-4.263268795716811,0.0021141074724823406,-15.0,1.8666666666666665,4,140.0,False,True,0.20413028628227373,0,68.6832042317529,697.584,in_progress,0.0
40,3.0,-0.39803263288308527,-4.262306942364027,0.3305409372399786,0.0,1.8666666666666665,7,140.0,False,True,0.21224238925468647,0,68.6832042317529,697.649,in_progress,0.0
40,4.0,-0.376113785107133,-4.265781927685447,-0.5666699812370717,30.0,0.9333333333333332,12,140.9,False,True,0.24415535549020603,1,68.6832042317529,697.726,in_progress,0.0
40,5.0,-0.3448735348589774,-4.269315655349448,-1.3957071733601902,15.0,0.9333333333333332,9,140.0,False,True,0.2896399111360723,1,68.6832042317529,697.785,in_progress,0.0
40,6.0,-0.29716468394828827,-4.273090834626867,-2.1296287742825517,-15.0,0.9333333333333332,3,140.0,False,True,0.35910209107413765,1,68.6832042317529,697.829,in_progress,0.0
40,7.0,-0.25430311643779296,-4.2773995427865,-2.757762727769776,0.0,1.8666666666666665,7,140.0,False,True,0.4215068201340553,1,68.6832042317529,697.925,in_progress,0.0
40,8.0,-0.19319189264671524,-4.28399516756659,-3.5932329199778454,30.0,0.9333333333333332,12,140.9,False,True,0.5104817338697905,1,68.6832042317529,697.993,in_progress,0.0
40,9.0,-0.11560586501880082,-4.286560267659659,-3.0938666473537446,-30.0,0.9333333333333332,0,140.9,False,True,0.6234438164695325,1,68.6832042317529,698.057,in_progress,0.0
40,10.0,-0.059508699476442106,-4.287857767885506,-2.723889762296993,30.0,2.8,14,140.9,False,True,0.705119010588771,2,68.6832042317529,698.123,in_progress,0.0
40,11.0,0.00595451272091474,-4.289287574517994,-2.3776325721393765,30.0,0.9333333333333332,12,140.9,False,True,0.8004307905278341,2,68.6832042317529,698.202,in_progress,0.0
40,12.0,0.08834200247495153,-4.28229980554532,-0.16780154488122548,15.0,0.9333333333333332,9,140.0,False,True,0.9203839454829759,2,68.6832042317529,698.256,in_progress,0.0
40,13.0,0.14533707707899773,-4.272101594546107,2.1988196899254153,30.0,0.9333333333333332,12,140.9,False,True,1.0033667484723097,2,68.6832042317529,698.325,in_progress,0.0
40,14.0,0.2122737261355495,-4.2546378737705215,5.539236424072102,-15.0,0.9333333333333332,3,140.0,False,True,1.1008242664073817,3,68.6832042317529,698.379,in_progress,0.0
40,15.0,0.27942129458937925,-4.232003181761286,9.122098975602572,-15.0,0.9333333333333332,3,140.0,False,True,1.1985890026081856,3,68.6832042317529,698.461,in_progress,0.0
40,16.0,0.34927056454702016,-4.209347046531246,11.684285422598629,-30.0,1.8666666666666665,1,140.9,False,True,1.3002873087382927,3,68.6832042317529,698.522,in_progress,0.0
