episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
20,1.0,-0.4038692310907265,-4.263398342079154,-0.006848170135202043,0.0,0.9333333333333332,6,0.0,False,True,0.20374453556120323,0,68.6832042317529,374.852,prepare,0.0
20,2.0,-0.4037403262248973,-4.263273759530585,-0.015008743290698092,30.0,0.9333333333333332,12,140.9,False,True,0.20393221589334698,0,68.6832042317529,374.919,in_progress,0.0
20,3.0,-0.39765677018214934,-4.266804424427791,-0.9782831181120555,-15.0,1.8666666666666665,4,140.0,False,True,0.21278963032354833,0,68.6832042317529,374.974,in_progress,0.0
20,4.0,-0.37929334555123884,-4.272091228284308,-2.210987198239011,15.0,2.8,11,140.0,False,True,0.23952604257500373,1,68.6832042317529,375.052,in_progress,0.0
20,5.0,-0.3394001265495299,-4.282177120492916,-4.214997209919464,15.0,0.9333333333333332,9,140.0,False,True,0.2976089748550704,1,68.6832042317529,375.117,in_progress,0.0
20,6.0,-0.2955856775676632,-4.291337715823803,-5.505259445626493,30.0,0.9333333333333332,12,140.9,False,True,0.3614010612493317,1,68.6832042317529,375.188,in_progress,0.0
20,7.0,-0.2385780828806345,-4.302424865537883,-6.788297413564211,0.0,0.9333333333333332,6,140.0,False,True,0.44440073497274474,1,68.6832042317529,375.26,in_progress,0.0
20,8.0,-0.17939416431708063,-4.31117959000997,-7.181115492945639,-30.0,0.9333333333333332,0,140.9,False,True,0.5305699076691138,1,68.6832042317529,375.325,in_progress,0.0
20,9.0,-0.11308312480881716,-4.323281620892524,-7.961598225033401,-30.0,0.9333333333333332,0,140.9,False,True,0.6271157891189583,1,68.6832042317529,375.391,in_progress,0.0
20,10.0,-0.04621323479558606,-4.340464361124101,-9.705357534941887,-30.0,0.9333333333333332,0,140.9,False,True,0.7244751911907783,2,68.6832042317529,375.449,in_progress,0.0
20,11.0,0.04956552266559744,-4.377182918619959,-13.972510321293907,15.0,0.9333333333333332,9,70.0,False,True,0.8639241974409848,2,68.6832042317529,375.548,in_progress,0.0
20,12.0,0.12458247092756884,-4.416159586365576,-18.297845499897026,30.0,1.8666666666666665,13,70.9,False,True,0.9731453040540643,2,68.6832042317529,375.648,in_progress,0.0
20,13.0,0.16410357004444281,-4.438892006808303,-20.490966854146077,30.0,0.9333333333333332,12,70.9,False,True,1.0306858817013351,2,68.6832042317529,375.737,in_progress,0.0
20,14.0,0.23165672884716784,-4.472667220323648,-22.253577662398744,-15.0,0.9333333333333332,3,70.0,False,True,1.1290397443015743,3,68.6832042317529,375.782,in_progress,0.0
20,15.0,0.29011909228090815,-4.5011151755655705,-23.203423235119356,15.0,0.9333333333333332,9,70.0,False,True,1.2141579041423591,3,68.6832042317529,375.857,in_progress,0.0
20,16.0,0.33639040238463425,-4.522936314654474,-23.584462385018632,-15.0,0.9333333333333332,3,70.0,False,True,1.281526541736914,3,68.6832042317529,375.903,in_progress,0.0
20,17.0,0.39916591249142386,-4.551182751032162,-23.810836416743033,0.0,0.9333333333333332,6,100.3,False,True,1.3729287872692244,3,68.6832042317529,375.995,in_progress,0.0
20,18.0,0.4618244800266915,-4.581654306136135,-24.357109859295424,30.0,1.8666666666666665,13,101.2,False,True,1.464156858720644,3,68.6832042317529,376.059,in_progress,0.0
20,19.0,0.5192712579282766,-4.607073006940555,-24.217883727422493,30.0,0.9333333333333332,12,101.2,False,True,1.5477968222575158,4,68.6832042317529,376.113,in_progress,0.0
20,20.0,0.5873441087610318,-4.628097172929279,-22.240578712209434,30.0,0.9333333333333332,12,101.2,False,True,1.646907966267532,4,68.6832042317529,376.202,in_progress,0.0
20,21.0,0.643722306004864,-4.640276078367883,-19.929888878845013,30.0,0.9333333333333332,12,101.2,False,True,1.7289922487025648,4,68.6832042317529,376.248,in_progress,0.0
20,22.0,0.7179998107126944,-4.652153506878701,-16.789101732319644,30.0,0.9333333333333332,12,101.2,False,True,1.837141017945735,4,68.6832042317529,376.315,in_progress,0.0
20,23.0,0.78458581474629,-4.651470119194495,-12.27410510158442,15.0,1.8666666666666665,10,100.3,False,True,1.9340875782851725,4,68.6832042317529,376.385,in_progress,0.0
20,24.0,0.8536502264997157,-4.646748183575778,-7.971560786701039,-30.0,2.8,2,101.2,False,True,2.034642601199343,5,68.6832042317529,376.461,in_progress,0.0
20,25.0,0.9303236932783984,-4.638546496131296,-3.7931468893117297,30.0,0.9333333333333332,12,101.2,False,True,2.1462761040859717,5,68.6832042317529,376.521,in_progress,0.0
20,26.0,1.0220872425487362,-4.6294222653655375,-0.5355531782992652,-15.0,1.8666666666666665,4,100.3,False,True,2.2798820618992983,5,68.6832042317529,376.585,in_progress,0.0
20,27.0,1.1193582360504588,-4.6105120433337055,3.656125650843466,-15.0,1.8666666666666665,4,100.3,False,True,2.421504642367875,6,68.6832042317529,376.66,in_progress,0.0
20,28.0,1.1914080744356834,-4.598715323122962,5.2009446082402695,-30.0,2.8,2,101.2,False,True,2.5264062659814552,6,68.6832042317529,376.708,in_progress,0.0
